"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"81","2019 was full of moments that show humanity at its best—compassionate, entrepreneurial, determined. And yes, hopefu… https://t.co/XU93yaGnKS",FALSE,112486,NA,2019-12-19 19:54:31,TRUE,NA,"1207751083298344961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",16020,FALSE,FALSE,NA,NA
"82","RT @ObamaFoundation: #ObamaLeaders convened 200 inspiring changemakers from across the Asia Pacific. Take a look at their week in Kuala Lum…",FALSE,0,NA,2019-12-17 20:30:45,FALSE,NA,"1207035425010933761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",1408,TRUE,FALSE,NA,NA
"83","RT @GetUSCovered: Did you miss your chance to #GetCovered with affordable health coverage at https://t.co/p8DQwo89C7? 

Well you’re in luck…",FALSE,0,NA,2019-12-17 15:26:41,FALSE,NA,"1206958904900493312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",963,TRUE,FALSE,NA,NA
"84","You can get the zen garden next week, but tomorrow is the last day to sign up for health coverage at… https://t.co/7aDwT0Kr6N",FALSE,63124,NA,2019-12-14 16:01:19,TRUE,NA,"1205880457545560066",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",11100,FALSE,FALSE,NA,NA
"85","It was remarkable to be back in the Asia-Pacific region with my sister this week, joined by hundreds of talented an… https://t.co/XWCz7q32yf",FALSE,45213,NA,2019-12-13 18:12:17,TRUE,NA,"1205551025966456832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",3900,FALSE,FALSE,NA,NA
"86","My sister Maya and I are about to take the stage at @ObamaFoundation Leaders: Asia-Pacific. We'll be talking about… https://t.co/iNIbFzF8Tr",FALSE,32157,NA,2019-12-13 03:29:19,TRUE,NA,"1205328819185307648",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",3358,FALSE,FALSE,NA,NA
"87","RT @MichelleObama: Julia Roberts, Deborah Henry, and I are about to take the stage at #ObamaLeaders: Asia-Pacific to reflect on our visit t…",FALSE,0,NA,2019-12-12 02:57:21,FALSE,NA,"1204958387168890880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",1585,TRUE,FALSE,NA,NA
"88","I thought it was about time I share my holiday gift list — a few practical items, all $10 or less. The best one? He… https://t.co/9div5vrK95",FALSE,114724,NA,2019-12-10 17:12:50,TRUE,NA,"1204448901291487233",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BarackObama",21360,FALSE,FALSE,NA,NA
"89","In Vietnam I had the chance to sit down with some of our @ObamaFoundation leaders and alumni from across the Asia P… https://t.co/tV1ffldUIy",FALSE,63787,NA,2019-12-10 11:10:03,TRUE,NA,"1204357605394702336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",5032,FALSE,FALSE,NA,NA
"90","RT @MichelleObama: What an incredible day in Vietnam with members of the @GirlsAlliance community!

Take a look at our visit to C<U+1EA7>n Giu<U+1ED9>c h…",FALSE,0,NA,2019-12-09 20:40:35,FALSE,NA,"1204138794825474049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",3896,TRUE,FALSE,NA,NA
"91","Because of Paul Volcker, our financial system is stronger and safer for the American people. I’ll remember Paul for… https://t.co/FLH7iNb1o1",FALSE,50135,NA,2019-12-09 18:21:38,TRUE,NA,"1204103826338394118",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",5044,FALSE,FALSE,NA,NA
"92","Today, we give thanks for our blessings, give back to those around us, and enjoy some time — and turkey, and maybe… https://t.co/Y1wrA5SHHH",FALSE,389170,NA,2019-11-28 12:13:46,TRUE,NA,"1200024984355250176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",40561,FALSE,FALSE,NA,NA
"93","Before arguing with friends or family around the Thanksgiving table, take a look at the science behind arguing bett… https://t.co/hYMSHMmxNq",FALSE,148204,NA,2019-11-27 18:19:13,TRUE,NA,"1199754566130114567",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",28090,FALSE,FALSE,NA,NA
"94","Politicians shouldn’t be picking their voters. Voters should be picking their representatives. But unless we act, t… https://t.co/Td81P2kRUb",FALSE,31423,"BarackObama",2019-11-24 18:07:38,TRUE,"1198663630117572609","1198664487089430529","813286","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",6874,FALSE,FALSE,NA,NA
"95","Take a look at this piece to understand the very real consequences of gerrymandering. In Asheville, NC, we see what… https://t.co/zt6gHRDNCS",FALSE,87457,NA,2019-11-24 18:04:14,TRUE,NA,"1198663630117572609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",20691,FALSE,FALSE,NA,NA
"96","Young leaders like these are powering the promise of the Asia Pacific region. Michelle and I couldn’t be more impre… https://t.co/RHQjTYreVr",FALSE,44091,NA,2019-11-22 16:08:56,TRUE,NA,"1197909838061359104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",4242,FALSE,FALSE,NA,NA
"97","Proud to see Oluwaseun @AyodejiOsowobi in this list. She’s an @ObamaFoundation Leader who’s organizing young people… https://t.co/y8oGn0exHw",FALSE,48621,NA,2019-11-18 18:39:05,TRUE,NA,"1196498074660724736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",8298,FALSE,FALSE,NA,NA
"98","Stories like this are a reminder of our duty, as a country and as Americans, to support every veteran—not only in w… https://t.co/clVuvQQEyd",FALSE,44012,"BarackObama",2019-11-11 14:34:54,TRUE,"1193899774182858752","1193899910116052997","813286","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",5230,FALSE,FALSE,NA,NA
"99","This Veterans Day, here’s a moving portrait of the extraordinary resilience of my friend Cory Remsburg, an Army Ran… https://t.co/bwYxW8LZyd",FALSE,136569,NA,2019-11-11 14:34:22,TRUE,NA,"1193899774182858752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",19728,FALSE,FALSE,NA,NA
"100","No one says it better than @MichelleObama — the Obama Presidential Center coming to the South Side isn't for us, it… https://t.co/kNLNbOVpHr",FALSE,86407,NA,2019-11-08 16:39:31,TRUE,NA,"1192844105631649792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",10366,FALSE,FALSE,NA,NA
"101","Proud of all the Americans who showed up to vote yesterday, electing a set of hopeful, forward-thinking leaders pri… https://t.co/9EA708TmyI",FALSE,318229,NA,2019-11-06 18:32:50,TRUE,NA,"1192147846214160384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",33198,FALSE,FALSE,NA,NA
"102","Proud to endorse an outstanding group of Virginia Democrats in Tuesday’s election—candidates who’ll not only advanc… https://t.co/s7lkCMYXu7",FALSE,69278,NA,2019-11-02 14:04:46,TRUE,NA,"1190630834736443393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",11510,FALSE,FALSE,NA,NA
"103","Today’s the first day of open enrollment on https://t.co/ob1Ynoesod, and high-quality coverage might be more afford… https://t.co/lWds9MEdZv",FALSE,84420,NA,2019-11-01 14:56:03,TRUE,NA,"1190281354321317889",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",24695,FALSE,FALSE,NA,NA
"104","Congrats to the World Champion @Nationals and their fans! A great group that always showed up when it counted and w… https://t.co/bx1Cg6Jvcz",FALSE,181714,NA,2019-10-31 13:55:54,TRUE,NA,"1189903829589999618",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",16241,FALSE,FALSE,NA,NA
"105","RT @ObamaFoundation: Watch live: @BarackObama is about to take the stage at the #ObamaSummit. Tune in now at https://t.co/aGSLPSV4Fe for hi…",FALSE,0,NA,2019-10-29 21:20:07,FALSE,NA,"1189290844668547072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",2083,TRUE,FALSE,NA,NA
"106","RT @ObamaFoundation: Take a tour with @BarackObama through the future Obama Presidential Center on Chicago’s South Side. https://t.co/n5n6s…",FALSE,0,NA,2019-10-29 18:28:01,FALSE,NA,"1189247531433316352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",3174,TRUE,FALSE,NA,NA
"107","Glad to be back in Chicago for the @ObamaFoundation Summit. It’s where I first learned to organize—and where I met… https://t.co/umAF2H7vjZ",FALSE,50684,NA,2019-10-28 21:04:20,TRUE,NA,"1188924481458331648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",6102,FALSE,FALSE,NA,NA
"108",".@SamanthaJPower is a Pulitzer winner, an incredible writer, and a great friend. Her memoir, The Education of an Id… https://t.co/rsVrBUOSIJ",FALSE,60584,NA,2019-10-18 14:53:14,TRUE,NA,"1185207212085567488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",6195,FALSE,FALSE,NA,NA
"109","Michelle and I are heartbroken over the passing of our friend, Elijah Cummings. May his example inspire more Americ… https://t.co/Km5EWFuGaw",FALSE,45904,NA,2019-10-17 15:23:42,TRUE,NA,"1184852494922453001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",11302,FALSE,FALSE,NA,NA
"110","I was proud to work with Justin Trudeau as President. He's a hard-working, effective leader who takes on big issues… https://t.co/nZdSmWcpgP",FALSE,320118,NA,2019-10-16 17:58:15,TRUE,NA,"1184528998669389824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",44049,FALSE,FALSE,NA,NA
"111","In December, Michelle and I will head to Malaysia for the first @ObamaFoundation Leaders: Asia-Pacific gathering. T… https://t.co/sDWtdRPHCQ",FALSE,60987,NA,2019-10-15 14:17:23,TRUE,NA,"1184111029787222021",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",6080,FALSE,FALSE,NA,NA
"112","Yesterday, marathoner Eliud Kipchoge became the first ever to break two hours. Today in Chicago, Brigid Kosgei set… https://t.co/xbTHZbEo1K",FALSE,299683,NA,2019-10-13 21:20:26,TRUE,NA,"1183492717017554944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",30413,FALSE,FALSE,NA,NA
"113","RT @MichelleObama: Happy #DayoftheGirl! I’m excited to share that in December, I’ll be visiting Vietnam to meet some of the inspiring girls…",FALSE,0,NA,2019-10-11 16:05:38,FALSE,NA,"1182688720484478977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",3521,TRUE,FALSE,NA,NA
"114","Congrats to the @WashMystics on a gutsy, first-ever championship! A great team performance when it counted. If folk… https://t.co/6M93KCXeVW",FALSE,58642,NA,2019-10-11 13:52:07,TRUE,NA,"1182655118057103360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",5778,FALSE,FALSE,NA,NA
"115","Here’s an interesting read—a reminder that behind every opinion lies a human being with real experiences and a stor… https://t.co/r7MX8F6tsX",FALSE,61028,NA,2019-10-09 19:41:11,TRUE,NA,"1182018186146979840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",10882,FALSE,FALSE,NA,NA
"116","As President, I leaned on @AmbassadorRice’s experience, expertise, and willingness to tell me what I needed to hear… https://t.co/oWx2obfDF5",FALSE,93177,NA,2019-10-08 13:54:05,TRUE,NA,"1181568448004050951",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",8865,FALSE,FALSE,NA,NA
"117","Like the Beatles said: It’s getting better all the time. Thanks, babe, for 27 amazing years! https://t.co/mImRqIYn1R",FALSE,1896708,NA,2019-10-03 14:10:50,FALSE,NA,"1179760725973184513",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",211367,FALSE,FALSE,NA,NA
"118","On National Voter Registration Day, it’s up to us as citizens to make sure everyone we know can make their voices h… https://t.co/rYRdykNARc",FALSE,64535,NA,2019-09-24 16:03:21,TRUE,NA,"1176527551684141056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",17392,FALSE,FALSE,NA,NA
"119","One challenge will define the future for today’s young generation more dramatically than any other: Climate change.… https://t.co/MYeQbArWwu",FALSE,246414,NA,2019-09-20 20:38:04,TRUE,NA,"1175147135303585798",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",39455,FALSE,FALSE,NA,NA
"120","Just 16, @GretaThunberg is already one of our planet’s greatest advocates. Recognizing that her generation will bea… https://t.co/mrXtVgE3aN",FALSE,351146,NA,2019-09-17 20:24:37,TRUE,NA,"1174056583610949632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",53753,FALSE,FALSE,NA,NA
"121","That’s what Americans do when others are in need – we help. We give. We inspire. Want to make a difference? There a… https://t.co/2mdo9GlaLl",FALSE,16897,"BarackObama",2019-09-12 18:10:20,TRUE,"1172210761583812616","1172210852415643650","813286","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",2964,FALSE,FALSE,NA,NA
"122","Jermaine Bell is just six years old, but when he saw people in need, he took the money he’d been saving for a trip… https://t.co/W4LaUUEYe6",FALSE,24082,"BarackObama",2019-09-12 18:09:58,TRUE,"1172210649654616067","1172210761583812616","813286","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",3053,FALSE,FALSE,NA,NA
"123","Bahamian families and communities face a long recovery from Hurricane Dorian. And Americans are reaching out to hel… https://t.co/9AbyqU5gcf",FALSE,56539,NA,2019-09-12 18:09:32,TRUE,NA,"1172210649654616067",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",8597,FALSE,FALSE,NA,NA
"124","As we remember those we lost on 9/11, we also remember the spirit of unity and togetherness that defined the weeks… https://t.co/vVlN1ckjQg",FALSE,182690,NA,2019-09-11 12:19:35,TRUE,NA,"1171760194898059266",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",32441,FALSE,FALSE,NA,NA
"125","Marca had a remarkable way of bringing out the best within us. For me, she was a trusted voice and a persistent, bu… https://t.co/NKXEI9izsi",FALSE,43412,NA,2019-09-09 16:00:11,TRUE,NA,"1171090934257397760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",5789,FALSE,FALSE,NA,NA
"126","Yesterday’s ruling is a big win for North Carolina—and for all of us. Voters should choose their representatives, n… https://t.co/nQ1T3U3eBU",FALSE,123569,NA,2019-09-04 19:09:00,TRUE,NA,"1169326512706936833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",21489,FALSE,FALSE,NA,NA
"127","Saw this story of a young person doing great work and wanted to share it—keep it up, David! That’s some creative or… https://t.co/LI2hQ3Tovf",FALSE,70009,NA,2019-08-28 20:24:49,TRUE,NA,"1166808878807470086",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",10445,FALSE,FALSE,NA,NA
"128","Training is at the heart of organizing. It’s why I’ve always made it a priority – from my 2008 campaign until now.… https://t.co/KMSmanB2OK",FALSE,21888,NA,2019-08-26 19:21:34,TRUE,NA,"1166068183289253889",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",4219,FALSE,FALSE,NA,NA
"129","With summer winding down, here’s a sampling of what Michelle and I have been listening to — some new, some old, som… https://t.co/f41MILYSBr",FALSE,686162,NA,2019-08-24 15:35:56,TRUE,NA,"1165286625208950784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",113365,FALSE,FALSE,NA,NA
